Date,SP500 Compound,SP500 Negative,SP500 Neutral,SP500 Positive,SP500 Text,Cramer Compound,Cramer Negative,Cramer Neutral,Cramer Positive,Cramer Text,Trump Compound,Trump Negative,Trump Neutral,Trump Positive,Trump Text,Dimon Compound,Dimon Negative,Dimon Neutral,Dimon Positive,Dimon Text,Blankfein Compound,Blankfein Negative,Blankfein Neutral,Blankfein Positive,Blankfein Text,Solomon Compound,Solomon Negative,Solomon Neutral,Solomon Positive,Solomon Text,Corbat Compound,Corbat Negative,Corbat Neutral,Corbat Positive,Corbat Text,Lead economists Compound,Lead economists Negative,Lead economists Neutral,Lead economists Positive,Lead economists Text,Powell Compound,Powell Negative,Powell Neutral,Powell Positive,Powell Text,FED Compound,FED Negative,FED Neutral,FED Positive,FED Text,Fink Compound,Fink Negative,Fink Neutral,Fink Positive,Fink Text
2020-04-13 17:40:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4019,0.091,0.862,0.047,"abstract
leishmania donovani causes visceral leishmaniasis (vl), which is typically fatal without treatment. there is substantial variation between individuals in rates of disease progression, response to treatment and incidence of post-treatment sequelae, s… [+70873 chars]",,,,,
2020-04-13 17:40:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1027,0.081,0.806,0.114,"abstract
dipeptidyl peptidase-4 (dpp-4) is a proteolytic enzyme responsible for the rapid degradation of glucagon-like peptide 1 (glp-1) that is required for the secretion of insulin. dpp-4 also influences activation of node like receptor family, pyrin domai… [+45865 chars]",,,,,
2020-04-13 17:23:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6597,0.037,0.837,0.127,"amidst the economic carnage that has been inflicted on the global economy, there surprisingly has been a tremendous rally taking place. indeed the s&amp;p is up 24% from its lows march 23rd.
this has gone against the smartest investing minds i know and follo… [+16934 chars]",,,,,
2020-04-13 17:08:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"source: cnbc.com
the s&amp;p 500/spx (sp500) has surged by over 25% since a bottom was put in several weeks ago.
source:stockcharts.com
it has been a notable rebound since we called the bottom in our marketplace group on march 23rd.
source
however, a pot… [+11159 chars]",,,,,
2020-04-13 17:04:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,0.052,0.858,0.09,"for much of 2019, morgan stanley's chief equity strategist micheal wilson issued a weekly sermon of fire and brimstone in his monday morning market takes, which contrasted with the euphoric pronouncements by his peers at other banks - most notably goldman, wh… [+9667 chars]",,,,,
2020-04-13 16:54:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"in an intra-day note to investors, gorilla trades strategist ken berman, while commenting on the price oil and energy-related stocks, said:
get our activist investing case study!
get the entire 10-part series on our in-depth study on activist investing in p… [+2220 chars]",,,,,
2020-04-13 16:39:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4576,0.0,0.935,0.065,"it's time to discuss one of the most interesting reits on the market. the san francisco, ca-based provider of logistics real estate prologis (nyse:pld) is operating in one of the hottest markets right now. the company is benefiting from a domestic and global … [+12801 chars]",,,,,
2020-04-13 16:11:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,0.041,0.787,0.171,"the s&amp;p 500 enjoyed its biggest bounce in 46 years last week. which followed the biggest/fastest drop from an all-time high since, well, ever. so, naturally, the question now becomes, where do we go from here?
markets cheered the fed's sledgehammer respo… [+12007 chars]",,,,,
2020-04-13 15:56:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"ray dalio (trades, portfolio), the billionaire hedge fund manager, famously claimed ""cash is trash"" in january. at the time, covid-19 was not classified as a pandemic by the world health organization, and many expected the spread of the virus to be contained … [+7908 chars]",,,,,
2020-04-13 15:48:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4939,0.0,0.938,0.062,"eschler recovery fund commentary for the first quarter ended march 31, 2020.
get the full series in pdf
get the entire 10-part series on charlie munger in pdf. save it to your desktop, read it on your tablet, or email to your colleagues.
q1 2020 hedge fund… [+11427 chars]",,,,,
2020-04-13 15:46:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"my oh my how a two-week long bear market rally and unprecedented stimulus actions by the federal reserve could change ones thinking on stocks still dealing with the bruising coronavirus pandemic.
somewhat under the radar on monday, veteran goldman sachs stra… [+2334 chars]",,,,,
2020-04-13 15:41:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,0.044,0.857,0.1,"the force that has propelled the stock market rally is about to exhaust itself this week. that force is related to a short-squeeze. lets explore with the help of a chart. please click here for an annotated chart of dow jones industrial average etf
 dia, 
 -… [+4342 chars]",,,,,
2020-04-13 15:30:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6249,0.091,0.909,0.0,"the stock market has probably found a floor and its price action suggests a sharp economic recovery, according to goldman sachs.
investors are pricing in the possibility the worst of the covid-19 pandemic is behind us and that the extraordinary measures poli… [+2068 chars]",,,,,
2020-04-13 15:25:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,0.0,0.941,0.059,"reits have been one of the worst-performing asset classes since the outbreak of covid-19. they have been extremely sensitive to the social distancing measures (including the duration of these measures) as exemplified by the following two charts:
source: ycha… [+6523 chars]",,,,,
2020-04-14 01:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7351,0.0,0.879,0.121,larry fink was not exactly a household name until president trump singled him out in a white house press briefing on march 28th as one of the smartest people in the world who is helping figure out how americas airlines and other big u.s. companies can weather… [+13897 chars]
2020-04-10 12:56:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0772,0.082,0.867,0.052,"investment management giant blackrock inc.
 blk, 
 +4.53%
filed late thursday its 2020 proxy statement with the securities and exchange commission, showing that chief executive larry fink has taken a pay cut for the second-straight year in 2019. fink's bas… [+822 chars]"
2020-04-10 12:02:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.056,0.867,0.077,"blackrock increased the pay of larry fink, its chief executive, by 5 per cent to $25.3 million (23 million) last year as the fund managers assets under management swelled to a record high.
the pay rise, which in part reflects the 28 per cent rebound in black… [+2513 chars]"
2020-04-09 13:37:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0772,0.084,0.806,0.109,"we have an opportunity to build a better economy. the question is whether we will seize it.  
photo by pat greenhouse/the boston globe via getty images
boston globe via getty images
the covid-19 pandemic has not only wrought untold human tragedy, it has la… [+6799 chars]"
2020-04-07 08:00:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"going linux · show notes
2020 episodes:
mar 17: #388 · linux spotlight interview 
rocco (bigdaddylinux) interviews larry on episode 39 of the linux spotlight.
the following resources are mentioned in this episode:
<ol><li>linux spotlight interview: https… [+748545 chars]"
2020-04-06 11:10:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128,0.084,0.863,0.053,"the controversial stock buyback has met its most formidable opponent perhaps ever.
its name is coronavirus.
with household name companies like delta air lines, intel and others in search of cash as the u.s. economy grinds to a complete stop amid the pandemi… [+6683 chars]"
2020-04-05 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6808,0.0,0.874,0.126,"before the covid-19 pandemic took over captains of industry were queuing up to champion stakeholder capitalism. a growing and long overdue consensus was emerging that shareholder primacy is not the be-all and end-all, and business should take a more long term… [+7360 chars]"
2020-04-03 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5563,0.097,0.903,0.0,"with the un pushing to cut greenhouse emissions by 7.6 percent every year between now and 2030, the time to act on climate is now. as sustainability and impact investing become mainstream, companies are facing more pressure from all sides -- investors, employ… [+4702 chars]"
2020-04-01 07:40:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,0.0,0.913,0.087,"coronavirus impact
an increasing wave of companies and ceos are doubling down on sustainability and equality commitments as they grapple with what role they play in a changing society. salesforce has long been a believer that business can be one of the bigge… [+6888 chars]"
2020-03-30 11:02:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,0.128,0.713,0.159,"normally, the ""style box update"" is done mid-quarter and then the last day of the quarter, but tuesday might be busy.
growth is still hammering value, and by a wide, wide, margin. no doubt energy and now the financial sector have dragged the ""value"" style th… [+5113 chars]"
2020-03-30 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9366,0.0,0.75,0.25,"coronavirus might be the biggest story of the decade, but climate change will be the grand narrative of the century. 
as energy of any kind becomes of premium value to the planet, and the worlds transport systems come onto the electric grid, how will notorio… [+9224 chars]"
2020-03-25 01:18:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1308,0.048,0.874,0.078,"calvin coolidge, who occupied the white house in the run-up to 1929 and the great depression, left little lasting impression. 
but his observation that 'the chief business of the american people is business' is as valid as ever. 
as donald trump and the con… [+4456 chars]"
2020-03-24 14:57:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,0.043,0.903,0.055,"alex wong/getty images
<ul><li>top executives sold a total of $9.2 billion in their firms' stock before markets hit fresh lows on march 20, the wall street journal reported tuesday.</li><li>the sales made between february 1 and march 19 led corporate leaders… [+4777 chars]"
2020-03-24 14:57:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1779,0.092,0.855,0.053,"<ul><li>top executives sold a total of $us9.2 billion in their firms’ stock before markets hit fresh lows on march 20,the wall street journal reported tuesday.</li><li>the sales made between february 1 and march 19 led corporate leaders to avoid potential los… [+4955 chars]"
2020-03-18 17:18:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0772,0.099,0.807,0.093,"legendary corporate raider carl icahn warned that trouble was brewing in the fast-growing exchange traded fund industry when he locked horns with blackrock chief larry fink in 2015.
the world’s largest asset manager had created an illusion of liquidity in hi… [+7065 chars]"
2020-03-18 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7506,0.0,0.853,0.147,"as investors prepare for the 2020 proxy voting season and try to assess the prospects for climate-related shareholder proposals (and decide how to vote), looking at data from last years proxy votes by asset managers can help. 
the 2019 data show that, for th… [+17275 chars]"
2020-03-18 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7506,0.0,0.853,0.147,"as investors prepare for the 2020 proxy voting season and try to assess the prospects for climate-related shareholder proposals (and decide how to vote), looking at data from last years proxy votes by asset managers can help. 
the 2019 data show that, for th… [+17275 chars]"
2020-03-17 08:00:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"going linux · show notes
2020 episodes:
mar 17: #388 · linux spotlight interview 
rocco (bigdaddylinux) interviews larry on episode 39 of the linux spotlight.
the following resources are mentioned in this episode:
<ol><li>linux spotlight interview: https… [+748545 chars]"
