,Biden Compound,Biden Negative,Biden Neutral,Biden Positive,Biden Text,Blankfein Compound,Blankfein Negative,Blankfein Neutral,Blankfein Positive,Blankfein Text,Cramer Compound,Cramer Negative,Cramer Neutral,Cramer Positive,Cramer Text,Date,Dimon Compound,Dimon Negative,Dimon Neutral,Dimon Positive,Dimon Text,FED Compound,FED Negative,FED Neutral,FED Positive,FED Text,Fink Compound,Fink Negative,Fink Neutral,Fink Positive,Fink Text,Lead economists Compound,Lead economists Negative,Lead economists Neutral,Lead economists Positive,Lead economists Text,Powell Compound,Powell Negative,Powell Neutral,Powell Positive,Powell Text,SP500 Compound,SP500 Negative,SP500 Neutral,SP500 Positive,SP500 Text,Solomon Compound,Solomon Negative,Solomon Neutral,Solomon Positive,Solomon Text,buffett Compound,buffett Negative,buffett Neutral,buffett Positive,buffett Text
2,,,,,,,,,,,,,,,,2021-03-09 09:25:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5994,0.0,0.86,0.14,"by tom arnold and paulina duran
london/sydney (reuters) - global stocks steadied on tuesday, supported by stronger u.s. equity futures and a decline in u.s. and european bond yields.
in europe, the… [+3796 chars]",,,,,
3,,,,,,,,,,,,,,,,2021-03-09 06:25:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4939,0.149,0.788,0.062,"sydney: asian stocks recovered from earlier losses on tuesday, lifted by firmer u.s. equity futures and central bank comments aimed at soothing fears about rising bond yields and inflation.
a pullba… [+4614 chars]",,,,,
4,,,,,,,,,,,,,,,,2021-03-09 04:15:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4215,0.131,0.812,0.058,sydney/new york: asian stocks were lower on tuesday as rising bond yields impacted tech shares and company valuations in china and korea and investors grappled with their inflation fears as the unite… [+3627 chars],,,,,
5,,,,,,,,,,,,,,,,2021-03-09 00:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4939,0.149,0.788,0.062,"sydney (reuters) - asian stocks recovered from earlier losses on tuesday, lifted by firmer u.s. equity futures and central bank comments aimed at soothing fears about rising bond yields and inflation… [+4415 chars]",,,,,
6,,,,,,,,,,,,,,,,2021-03-09 00:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,0.126,0.805,0.069,"* msci asia-pacific ex-japan 0.79% lower
* chinas shenzhen csi 300 0.9% lower
* dollar gains on euro, yen as u.s. yields race ahead
* nasdaq falls 2.4%, confirming correction
sydney/new york, mar… [+3469 chars]",,,,,
7,,,,,,,,,,,,,,,,2021-02-26 15:21:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"the foundations of a return to office are being laid, the latest job advertisement data has shown, with 60 per cent of remote roles are now temporary.
data by job advertising site indeed found more … [+2151 chars]",,,,,
8,,,,,,,,,,,,,,,,2021-02-26 15:09:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4939,0.171,0.746,0.083,"welcome to the capital note, a newsletter about business, finance, and economics. on the menu today: inflation fears deflate stocks, from pipeline to railroad, chinas (latest) green-jobs threat, work… [+15561 chars]",,,,,
9,,,,,,,,,,,,,,,,2021-02-26 15:09:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0516,0.083,0.828,0.089,"(igor kutyaev/getty images)
welcome to the capital note, a newsletter about business, finance, and economics. on the menu today: inflation fears deflate stocks, from pipeline to railroad, chinas (la… [+15563 chars]",,,,,
10,,,,,,,,,,,,,,,,2021-02-26 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,0.0,0.928,0.072,"for much of the last year, chatter amongst business leaders has been on the “new normal” and how weve adapted to it.
businesses of all shapes and sizes have quickly and comfortably adjusted to a zoo… [+4752 chars]",,,,,
11,,,,,,,,,,,,,,,,2021-02-19 16:33:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296,0.072,0.799,0.129,"london: a strong start for world equities in 2021 after the fastest bear-to-bull market switch last year has prompted market mavens to flag worries about pricey assets, with bofa calling it the ""moth… [+3281 chars]",,,,,
12,,,,,,,,,,,,,,,,2021-02-19 14:20:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296,0.072,0.799,0.129,"london: a strong start for world equities in 2021 after the fastest bear-to-bull market switch last year has prompted market mavens to flag worries about pricey assets, with bofa calling it the ""moth… [+4393 chars]",,,,,
0,,,,,,,,,,,,,,,,2021-03-20 16:13:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7783,0.0,0.794,0.206,"if you can see through these misperceptions about assets, you can be a better investor.
midas?
getty
fallacy #1: price equals wealth
say you bought a $500,000 suburban house a while back and now … [+6841 chars]"
1,,,,,,,,,,,,,,,,2021-03-20 16:05:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"in this article we will take a look at the 10 cheap stocks to buy now. you can skip our detailed analysis of the current market situation and go directly to 5 cheap stocks to buy now.
in the midst o… [+9110 chars]"
2,,,,,,,,,,,,,,,,2021-03-20 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2686,0.096,0.865,0.038,"worried about a stock market crash? you're not alone. some stocks may have bounced back from the tumble taken a month ago, but something still doesn't feel quite right at the moment. bullish convicti… [+5557 chars]"
3,,,,,,,,,,,,,,,,2021-03-20 12:39:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1406,0.046,0.863,0.091,"(bloomberg) -- the recent rise in interest rates may be causing nervousness among some investors, but its unlikely to prevent a buying binge among the biggest whales in the stock market: corporations… [+4430 chars]"
4,,,,,,,,,,,,,,,,2021-03-20 11:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"the logic makes enough sense on the surface. billionaires are super-rich for a reason. if you do what they do, you just might become super-rich too.
investors looking to ride the coattails of the wo… [+4565 chars]"
5,,,,,,,,,,,,,,,,2021-03-20 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1406,0.046,0.863,0.091,"the recent rise in interest rates may be causing nervousness among some investors, but its unlikely to prevent a buying binge among the biggest whales in the stock market: corporations themselves.
u… [+4550 chars]"
6,,,,,,,,,,,,,,,,2021-03-20 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.0,0.918,0.082,"warren buffett.
getty images
<ul><li>warren buffett's annual salary has been $100,000 for the past 40 years.</li><li>berkshire hathaway spends triple that amount on his security each year.</li><li>… [+3054 chars]"
7,,,,,,,,,,,,,,,,2021-03-20 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5293,0.059,0.788,0.152,"the changing fortunes of the worlds richest 
t
eslas c-suite rebrand didnt enthuse investors this week, as the volatile electric carmakers shares sunk and the stock market rally took a pause. elon … [+3243 chars]"
8,,,,,,,,,,,,,,,,2021-03-19 21:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4404,0.086,0.914,0.0,"in this episode of marketfoolery, host chris hill is joined by motley fool analyst jason moser to discuss the standard &amp; poor's announcement that penn national gaming (nasdaq:penn), nxp semicondu… [+18120 chars]"
9,,,,,,,,,,,,,,,,2021-03-19 14:35:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7184,0.0,0.818,0.182,"what you all want us to do is to give it to you in our quarterly forecast, smith said on a call to discuss results. the productivity improvements to date are stunning, he said, and its important to l… [+1502 chars]"
10,,,,,,,,,,,,,,,,2021-03-19 14:17:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,0.0,0.862,0.138,"warren buffett.
reuters
<ul><li>warren buffett has racked up $17 billion in gains across just five stocks this year.</li><li>berkshire hathaway's bank of america stake has soared in value by $9 bil… [+2188 chars]"
11,,,,,,,,,,,,,,,,2021-03-19 13:28:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182,0.0,0.938,0.062,"fedex ceo fred smith is optimistic about the future.
photographer: aaron m. sprecher/bloomberg
if fedex corp. founder fred smith is looking to retire on a high note, this might be the year to do it… [+5584 chars]"
12,,,,,,,,,,,,,,,,2021-03-19 12:00:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2815,0.178,0.693,0.129,"turns out warren buffett isn't the only one having trouble in this shifting stock market. holding onto many of last year's s&amp;p 500 winners is hurting you more than it's helping.
xinvestors lost … [+5257 chars]"
13,,,,,,,,,,,,,,,,2021-03-19 04:57:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,0.0,0.917,0.083,"photo by sven loeffler/istock via getty images
my article electric vehicle investment roadmap published five months ago, was popular, and some followers have requested an update. many new ev compani… [+69921 chars]"
14,,,,,,,,,,,,,,,,2021-03-18 18:32:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4019,0.0,0.924,0.076,"fed messaging was rightfully interpreted as dovish full employment is in effect its single mandate now. yes, the central bank will tolerate higher inflation, and has prepped the markets for its adven… [+8303 chars]"
15,,,,,,,,,,,,,,,,2021-03-18 14:59:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1941,0.086,0.834,0.08,"sorry for the delay with this monthly review piece.
 early in march, i was so focused on the pullback that we witnessed in the broad markets, and especially the nasdaq (if you know me, you know that… [+19773 chars]"
16,,,,,,,,,,,,,,,,2021-03-18 12:11:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1513,0.139,0.736,0.124,"i sold my tesla shares too soon, for spurious reasons. it’s the biggest single investing mistake i most regret.
anyone who picks stocks or studies active fund performance will know how a few multiba… [+13033 chars]"
17,,,,,,,,,,,,,,,,2021-03-18 08:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"it was a year ago that the world health organisation declared covid-19 as a pandemic, sending markets tumbling rapidly in what was the sharpest move into a bear market territory in history. it took j… [+9847 chars]"
18,,,,,,,,,,,,,,,,2021-03-18 01:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7178,0.0,0.829,0.171,"what could be more perfect as a retiree's dream stock than one run by a 90-year-old guy? i'm referring to warren buffett, of course, and to his company, berkshire hathaway(nyse:brk.a)(nyse:brk.b). bu… [+5571 chars]"
19,,,,,,,,,,,,,,,,2021-03-17 20:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4404,0.077,0.923,0.0,"in this episode of motley fool answers, host alison southwick and personal finance expert robert brokamp are joined by tax expert ed slott to talk about his latest book, the new retirement savings ti… [+40488 chars]"
20,,,,,,,,,,,,,,,,2021-03-17 16:55:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0258,0.0,0.962,0.038,"photo by bet_noire/istock via getty images
gold prices have undergone an abnormally large decline since august, likely a longer-term consolidation of the multi-year uptrend backed by record central … [+12155 chars]"
21,,,,,,,,,,,,,,,,2021-03-17 16:25:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2023,0.059,0.862,0.079,"obsession capital’s annual letter for the year ended december 31, 2020.
get the full warren buffett series in pdf
get the entire 10-part series on warren buffett in pdf. save it to your desktop, re… [+13545 chars]"
22,,,,,,,,,,,,,,,,2021-03-17 15:29:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2023,0.0,0.95,0.05,"in this article we take a look at billionaire david tepper's top 10 stock picks. you can skip our detailed discussion of teppers history, his hedge funds performance, and go to billionaire david tepp… [+17359 chars]"
23,,,,,,,,,,,,,,,,2021-03-17 13:57:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4767,0.112,0.827,0.061,"asset allocation of institutional investors
meanwhile in markets
if you had to cram all of the worlds investment advice into a single rule of thumb, it would be this: diversify the hell out of your… [+11133 chars]"
24,,,,,,,,,,,,,,,,2021-03-17 12:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5994,0.056,0.789,0.155,"for many ardent sports fans, collecting baseball cards was their favorite childhood pastime, and ezra levine was no exception. 
""my earliest fondest memories as a kid was sitting in my dad's bed jus… [+5934 chars]"
25,,,,,,,,,,,,,,,,2021-03-17 10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4939,0.058,0.819,0.123,berkshire hathaway(nyse:brk.a)(nyse:brk.b) ceo warren buffett is arguably the greatest investor of our time. rather than relying on fancy charting software or throwing his weight around as an activis… [+7280 chars]
26,,,,,,,,,,,,,,,,2021-03-17 09:49:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1531,0.0,0.954,0.046,"photo by sanjeri/e+ via getty images
i was bearish on the prospects of ishares nasdaq biotechnology etf (nasdaq:ibb) in 2019, but i was quick to turn bullish last march as i firmly believed the lead… [+6209 chars]"
27,,,,,,,,,,,,,,,,2021-03-16 22:02:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1275,0.071,0.844,0.084,"banner results from 2020 darlings haven't turned into strong 2021 returns. in this episode of industry focus: tech, we talk about the tech landscape in 2021 and how a recovery economy affects high-gr… [+32541 chars]"
28,,,,,,,,,,,,,,,,2021-03-16 19:09:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0258,0.102,0.793,0.105,"many prominent investors, including warren buffett, david tepper and stan druckenmiller, have been cautious regarding the current bull market and missed out as the stock market reached another high i… [+6399 chars]"
29,,,,,,,,,,,,,,,,2021-03-16 17:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2023,0.062,0.824,0.114,"warren buffett says do this with your $1,400 stimulus check
no surprise here: warren buffett isn't getting a $1,400 stimulus check, and not necessarily because the investing legend's net worth recen… [+3931 chars]"
30,,,,,,,,,,,,,,,,2021-03-16 17:03:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2263,0.051,0.876,0.073,"howard marks memo to oaktree clients for the month of february 2021, titled, 2020 in review. in the memo, marks says that the fed will keep interest rates low for years.
get the full warren buffett … [+28451 chars]"
31,,,,,,,,,,,,,,,,2021-03-16 16:50:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0258,0.102,0.793,0.105,"many prominent investors, including warren buffett, david tepper and stan druckenmiller, have been cautious regarding the current bull market and missed out as the stock market reached another high i… [+5916 chars]"
32,,,,,,,,,,,,,,,,2021-03-16 16:34:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7964,0.0,0.803,0.197,in this article you are going to find out whether hedge funds think verizon communications inc. (nyse:vz) is a good investment right now. we like to check what the smart money thinks first before doi… [+7026 chars]
33,,,,,,,,,,,,,,,,2021-03-16 13:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3412,0.061,0.939,0.0,"since i last wrote about vertex pharmaceuticals, inc. (vrtx) the stock is down 3.5% versus the s&amp;p 500 (spy) which is up 9.5% and the healthcare sector (xlv) is up 5%. this isn't good. yet my con… [+8399 chars]"
34,,,,,,,,,,,,,,,,2021-03-16 13:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.296,0.062,0.937,0.0,"(crédito: steve pope/getty images) 
warren buffett tem se mantido no topo do ranking da riqueza global há décadas, mas nos últimos anos ele caiu nessa lista conforme as fortunas ligadas às empresas … [+2221 chars]"
35,,,,,,,,,,,,,,,,2021-03-16 13:23:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4588,0.097,0.853,0.05,"chevron (cvx) stock has strongly benefited from the current rebound in oil prices and the stock is almost back to where it was before the covid-19 crisis.
cvx stock price 5-year chart on sa
 my vie… [+6081 chars]"
36,,,,,,,,,,,,,,,,2021-03-16 11:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2382,0.089,0.874,0.037,"its hard to imagine that the benchmark treasury bond yielding halfway between 1% and 2% would cause panic in the stock market, but thats exactly whats happened. u.s. treasurys, which are used as a re… [+8995 chars]"
37,,,,,,,,,,,,,,,,2021-03-15 21:20:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"logos lp commentary for the month of march 2021, discussing the nature of long-term shareholding.
get the full walter schloss series in pdf
get the entire 10-part series on walter schloss in pdf. s… [+22744 chars]"
38,,,,,,,,,,,,,,,,2021-03-15 18:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,berkshire hathawaysproxy report shows that the company under warren buffetts longtime leadership remains old school in the way it conducts business and is unlike virtually every major corporation.the… [+3604 chars]
39,,,,,,,,,,,,,,,,2021-03-15 16:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5106,0.0,0.904,0.096,"berkshire hathaway
 continued its strong pace of stock buybacks in the first two months of 2021, repurchasing about $5 billion of stock based on a barrons calculation.the repurchases follow the roug… [+2104 chars]"
40,,,,,,,,,,,,,,,,2021-03-15 15:53:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5106,0.0,0.918,0.082,"now that stocks closed at new all time highs, the correction is officially over. and what little rest stock bulls could claim last week, arrived on friday. yet, the bull is strong enough to defend th… [+6664 chars]"
41,,,,,,,,,,,,,,,,2021-03-15 15:19:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"by upfina
its not the spring yet, but jobless claims have started the decline we predicted would occur in the spring. the prior weeks claims were revised up 9,000 to 754,000. however, in the week of… [+6295 chars]"
42,,,,,,,,,,,,,,,,2021-03-15 15:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7579,0.0,0.843,0.157,"so far, small-cap stocks appear to be the biggest winners in the midst of the historic economic rebound.
the russell 2000 had more than tripled the s&amp;p 500 index's 6.6% rise to gain 20.9% year-t… [+6599 chars]"
43,,,,,,,,,,,,,,,,2021-03-15 14:33:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,0.0,0.86,0.14,"a golden age for growth investing
in the past decade, growth investing has come of age. one of the investment firms at the vanguard of this trend is scotland-based baillie gifford. their incredible … [+20187 chars]"
44,,,,,,,,,,,,,,,,2021-03-15 12:00:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6808,0.119,0.881,0.0,famed investor warren buffett is known for holding s&amp;p 500 stocks forever. but two stocks he didn't follow his own advice on highlighted a major trend in this year's market: 2020's losers are amo… [+4908 chars]
45,,,,,,,,,,,,,,,,2021-03-15 09:55:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5984,0.0,0.871,0.129,"get the morning brief sent directly to your inbox every monday to friday by 6:30 a.m. et. subscribe
monday, march 15, 2021
most active fund managers underperform the market for 11th straight year
… [+3078 chars]"
46,,,,,,,,,,,,,,,,2021-03-15 08:10:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7906,0.0,0.784,0.216,"the end of the pandemic means that money has begun rotating from growth to value.


 concerns about rising interest rates have caused the tech bubble to significantly deflate.
 <ul><li>the tech-do… [+21901 chars]"
47,,,,,,,,,,,,,,,,2021-03-15 07:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7906,0.0,0.829,0.171,"there is a lot to learn from warren buffett. the simplicity of thought and a direct communication style is enviable. these are qualities i try my best to emulate. believe me, it is easier said than d… [+5399 chars]"
48,,,,,,,,,,,,,,,,2021-03-15 06:20:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7351,0.0,0.806,0.194,"(bloomberg opinion) -- if you were thinking of companies that might want to increase the value of their shares by buying back stock, lindt &amp; sprungli ag would likely come near the bottom of the l… [+5382 chars]"
49,,,,,,,,,,,,,,,,2021-03-14 09:55:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5267,0.072,0.763,0.165,"the smartest insight and analysis, from all perspectives, rounded up from around the web:
it sounds counterintuitive, but an increasingly healthy economy is making investors nervous, said matt phill… [+3353 chars]"
0,,,,,,,,,,,,,,,,2021-03-20 13:21:46,,,,,,,,,,,,,,,,-0.4588,0.081,0.919,0.0,"blackrock ceo larry fink at a conference in new york in 2017(lucas jackson/reuters)
the week of march 15: esgs new clothes, tax troubles ahead, inflation ahead (or not) and much, much more.on the wh… [+45822 chars]",,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,2021-03-20 13:21:46,,,,,,,,,,,,,,,,-0.5106,0.178,0.777,0.045,"on the whole, i would rather live in a society was run by cynics than by saintscynics tend to be less intrusive. however, when cynics pretend to be saints, they are playing a dangerous game, as many … [+45103 chars]",,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,2021-03-19 23:51:00,,,,,,,,,,,,,,,,0.2023,0.0,0.943,0.057,"bubble forecasters received an important new data point this past week when a brooklyn man sold a crypto-verified token representing ownership of an audio flatulence recording, for $85. im still thum… [+6052 chars]",,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,2021-03-19 11:25:00,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"the labor department said thursday that 770,000 americans filed initial jobless claims last week. that was up 45,000 claims from the level of the previous week, which was initially reported to be 712… [+583 chars]",,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,2021-03-19 08:56:15,,,,,,,,,,,,,,,,0.4588,0.0,0.912,0.088,"a year after initiating zero interest rates in response to covid, the feds long-term outlook still doesnt show it thinking about thinking about getting less accommodative with its policy before 2023.… [+9107 chars]",,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,2021-03-18 18:48:06,,,,,,,,,,,,,,,,-0.6597,0.206,0.743,0.051,"undefined
stocks ended sharply lower on thursday as treasury yields resumed their march higher, igniting another drop in technology stocks. elsewhere, a new report showed u.s. initial unemployment c… [+8980 chars]",,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,2021-03-18 07:59:13,,,,,,,,,,,,,,,,0.6705,0.0,0.864,0.136,"the us economy is heading for its strongest growth in nearly 40 years, the federal reserve said on wednesday, and central bank policymakers are pledging to keep their foot on the gas despite an expec… [+4514 chars]",,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,2021-03-18 07:08:49,,,,,,,,,,,,,,,,-0.128,0.133,0.776,0.091,"summary
south africa was one of the 1990s iconic cases of democratization. yet starting in the mid-2000s, the country began to experience a disruptive collision between its strong political institut… [+205622 chars]",,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,2021-03-18 04:21:55,,,,,,,,,,,,,,,,0.6705,0.0,0.864,0.136,"the us economy is heading for its strongest growth in nearly 40 years, the federal reserve said on wednesday, and central bank policymakers are pledging to keep their foot on the gas despite an expec… [+4386 chars]",,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,2021-03-18 01:53:26,,,,,,,,,,,,,,,,0.6705,0.0,0.864,0.136,"the us economy is heading for its strongest growth in nearly 40 years, the federal reserve said on wednesday, and central bank policymakers are pledging to keep their foot on the gas despite an expec… [+4378 chars]",,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,2021-03-18 01:50:22,,,,,,,,,,,,,,,,0.4588,0.0,0.912,0.088,"a year after initiating zero interest rates in response to covid, the feds long-term outlook still doesnt show it thinking about thinking about getting less accommodative with its policy before 2023.… [+9107 chars]",,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,2021-03-18 01:31:00,,,,,,,,,,,,,,,,0.6705,0.0,0.849,0.151,"by howard schneider and ann saphir
washington (reuters) - the u.s. economy is heading for its strongest growth in nearly 40 years, the federal reserve said on wednesday, and central bank policymaker… [+4772 chars]",,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,2021-03-18 00:30:00,,,,,,,,,,,,,,,,0.6249,0.0,0.79,0.21,"australian dollar, aud/usd, jobs report, fomc, technical analysis – market alert
<ul><li>australian dollar extends recent gains on blowout jobs data</li><li>improving market sentiment after fomc may… [+3370 chars]",,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,2021-03-17 23:50:18,,,,,,,,,,,,,,,,0.6705,0.0,0.861,0.139,"washington: the us economy is heading for its strongest growth in nearly 40 years, the federal reserve said on wednesday (mar 17), and central bank policymakers are pledging to keep their foot on the… [+4592 chars]",,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,2021-03-17 19:42:01,,,,,,,,,,,,,,,,0.3182,0.0,0.891,0.109,"getty images
getty images
key takeaways:
<ul><li>fed leaves rates unchanged, sees improving economy</li><li>more fed officials see chances for rate hike in 2022, but median estimate is 2023</li><l… [+9216 chars]",,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,2021-03-16 23:34:32,,,,,,,,,,,,,,,,-0.34,0.064,0.936,0.0,"if things get choppy today, you can probably blame the fed. their meeting gets underway soon and we could have a bit of turbulence between now and tomorrow afternoon when fed chairman jerome powell a… [+11729 chars]",,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,2021-03-16 17:50:42,,,,,,,,,,,,,,,,-0.34,0.079,0.921,0.0,"predictably, conservatives are once again warning about inflation. this happens every time a democrat takes officeeven if he merely continues the identical policies of his republican predecessor.
un… [+11985 chars]",,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,2021-03-16 13:16:06,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"getty images
getty images
key takeaways:
<ul><li>fed meeting begins today amid sharp focus on inflation, yields</li><li>mixed tone overnight might carry through into session as fed awaited</li><li… [+11605 chars]",,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,2021-03-16 11:20:00,,,,,,,,,,,,,,,,-0.3802,0.125,0.816,0.059,"stressed under pressure concept
getty
one group of funds is doing something very unusual right now: theyre raising their dividends by double digits! and those huge hikes have driven the yields on s… [+4093 chars]",,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,2021-03-15 21:20:21,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"logos lp commentary for the month of march 2021, discussing the nature of long-term shareholding.
get the full walter schloss series in pdf
get the entire 10-part series on walter schloss in pdf. s… [+22744 chars]",,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,2021-03-15 18:26:51,,,,,,,,,,,,,,,,-0.5423,0.129,0.827,0.044,"at this point, a reasonable person would be forced to admit
that a prediction of high inflation made in 2010 was based on faulty theory.
yet, few of those who signed the letter to bernanke owned up… [+5324 chars]",,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,2021-03-15 14:14:49,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"in a capital note last week, i wrote about the debate over inflation (coming or not?). with the minor exception of a $1.9 trillion spending package now passed into law, not much has changed since the… [+37877 chars]",,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,2021-03-15 13:17:52,,,,,,,,,,,,,,,,-0.2263,0.058,0.942,0.0,"getty images
getty images
key takeaways:
<ul><li>busy week ahead as fed prepares to meet and retail sales loom tomorrow</li><li>nike 
 nke
 and fedex 
 fdx
 lead the list of key companies set … [+12320 chars]",,,,,,,,,,,,,,,,,,,,
